,Location_Ultrasonic_Flow,accumulated_volume,calc,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Location_Density,Location_Discharge_Pressure,Downstream_Valve_Suction_Pressure,Location_Discharge_Temperature,Downstream_Suction_Temperature,DRA1_Concentration,DRA1_Flow_Rate,IntervalStartDateTime,BatchName,FacilityMnemonic,ScadaCommodityCode,Commodity,Actual_Pressure_Drop,Average_Temperature,lastSlice,Estimated_Viscosity,Reynolds_Number,Friction_Factor,Frictional_Pressure_Loss,Frictional_Pressure_Loss_Over_Segment,Elevation_Pressure_Loss_Over_Segment,Theoretical_Pressure_Loss_Over_Segment,DRA_Effectiveness,Date_Time,DRA1_type
1/12/2019 19:15,4325.475,3178.36875,1081.36875,17461.31,2097,17028,917.4409182,4067.566578,2174.233238,29.15000057,26.89999962,8.453609467,0.200000003,1/12/2019 19:00,BR/0271/0,CRNDL-SYN,BR1,BR,1893.33334,28.0250001,FALSE,80.35502932,25658.12302,0.024522561,117.0515752,4471.848395,-493.5766258,3978.271769,52.40814479,1/12/2019 19:15,Heavy
1/12/2019 19:30,4321.972778,4258.861945,1080.493195,17461.31,2097,17028,917.4145162,4058.601511,2169.293649,29.17502848,26.89999962,8.453609467,0.200000003,1/12/2019 19:00,BR/0271/0,CRNDL-SYN,BR1,BR,1889.307862,28.03751405,FALSE,80.35502932,25637.34832,0.02452721,116.8808922,4465.327608,-493.5624218,3971.765187,52.43153174,1/12/2019 19:30,Heavy
1/12/2019 19:45,4315.83,5337.819445,1078.9575,17461.31,2097,17028,916.6848305,4050.138663,2165.45805,29.19379928,26.89999962,8.453609467,0.200000003,1/12/2019 19:00,BR/0271/0,CRNDL-SYN,BR1,BR,1884.680613,28.04689945,FALSE,80.35502932,25600.91021,0.024535375,116.4949539,4450.583188,-493.1698561,3957.413332,52.37594725,1/12/2019 19:45,Heavy
1/12/2019 20:00,4312.121111,6394,0,17461.31,6394,17028,913.0032979,4042.600507,2165,29.17502848,26.9014652,8.453609467,0.200000003,1/12/2019 20:00,BR/0271/0,CRNDL-SYN,BR1,BR,1877.600507,28.03824684,FALSE,80.35502932,25578.90959,0.024540312,115.8510695,4425.984173,-491.189218,3934.794955,52.28212579,1/12/2019 20:00,Heavy
1/12/2019 20:15,4310.476667,7471.619167,1077.619167,17461.31,6394,17028,910.4258831,4036.775341,2163.399534,29.15000057,26.92107868,8.453609467,0.200000003,1/12/2019 20:00,BR/0271/0,CRNDL-SYN,BR1,BR,1873.375807,28.03553963,FALSE,80.35502932,25569.15497,0.024542504,115.4462336,4410.517786,-489.8025873,3920.715198,52.2185185,1/12/2019 20:15,Heavy
1/12/2019 20:30,4307.714444,8548.547778,1076.928611,17461.31,6394,17028,910.7602843,4036.558037,2169.241493,29.12497267,26.94610658,8.453609467,0.200000003,1/12/2019 20:00,BR/0271/0,CRNDL-SYN,BR1,BR,1867.316544,28.03553963,FALSE,80.35502932,25552.76985,0.024546186,115.3579793,4407.146113,-489.9824928,3917.16362,52.32988139,1/12/2019 20:30,Heavy
1/12/2019 20:45,4302.686111,9624.219306,1075.671528,17461.31,6394,17028,911.0740042,4061.225863,2199.861619,29.10310112,26.97113448,8.453609467,0.200000003,1/12/2019 20:00,BR/0271/0,CRNDL-SYN,BR1,BR,1861.364244,28.0371178,FALSE,80.35502932,25522.94247,0.024552899,115.1599531,4399.580701,-490.1512718,3909.429429,52.38782851,1/12/2019 20:45,Heavy
1/12/2019 21:00,4298.56,10595,0,17461.31,10595,17028,911.0999756,4093.191871,2234.851429,29.10000038,26.99465849,8.453609467,0.200000003,1/12/2019 21:00,BR/0271/0,CRNDL-SYN,BR1,BR,1858.340442,28.04732944,FALSE,80.35502932,25498.46694,0.024558415,114.9682913,4392.25844,-490.1652443,3902.093195,52.37580578,1/12/2019 21:00,Heavy
1/12/2019 21:15,4297.479444,11669.36986,1074.369861,17461.31,10595,17028,911.0999756,4110.800194,2253.055278,29.10000038,27,8.453609467,0.200000003,1/12/2019 21:00,BR/0271/0,CRNDL-SYN,BR1,BR,1857.744916,28.05000019,FALSE,80.35502932,25492.05723,0.024559861,114.917263,4390.308947,-490.1652443,3900.143703,52.3672701,1/12/2019 21:15,Heavy
1/12/2019 21:30,4298.082222,12743.89042,1074.520556,17461.31,10595,17028,911.0999756,4115.763297,2258.195688,29.10000038,27,8.453609467,0.200000003,1/12/2019 21:00,BR/0271/0,CRNDL-SYN,BR1,BR,1857.567609,28.05000019,FALSE,80.35502932,25495.63283,0.024559055,114.9457274,4391.396406,-490.1652443,3901.231162,52.3850925,1/12/2019 21:30,Heavy
1/12/2019 21:45,4299.358889,13818.73014,1074.839722,17461.31,10595,17028,911.0999756,4120.411384,2263.649775,29.10000038,27,8.453609467,0.200000003,1/12/2019 21:00,BR/0271/0,CRNDL-SYN,BR1,BR,1856.761609,28.05000019,FALSE,80.35502932,25503.20584,0.024557347,115.0060247,4393.700007,-490.1652443,3903.534763,52.43383954,1/12/2019 21:45,Heavy
1/12/2019 22:00,4297.095,14993,0,17461.31,14993,17028,911.0999756,4118.251587,2264.236111,29.10000038,27.00146558,8.453609467,0.200000003,1/12/2019 22:00,BR/0271/0,CRNDL-SYN,BR1,BR,1854.015476,28.05073298,FALSE,80.35502932,25489.77677,0.024560376,114.8991103,4389.615443,-490.1652443,3899.450198,52.45443892,1/12/2019 22:00,Heavy
1/12/2019 22:15,4296.538333,16067.13458,1074.134583,17461.31,14993,17028,911.0999756,4111.578663,2259.802813,29.10000038,27.02107906,8.453609467,0.193777781,1/12/2019 22:00,BR/0271/0,CRNDL-SYN,BR1,BR,1851.77585,28.06053972,FALSE,80.35502932,25486.47469,0.024561121,114.8728279,4388.611348,-490.1652443,3898.446104,52.49964215,1/12/2019 22:15,Heavy
1/12/2019 22:30,4298.195,17141.68333,1074.54875,17461.31,14993,17028,911.0999756,4106.611337,2256.13375,29.10000038,27.04610696,8.453609467,0.194611114,1/12/2019 22:00,BR/0271/0,CRNDL-SYN,BR1,BR,1850.477587,28.07305367,TRUE,80.35502932,25496.30181,0.024558904,114.9510534,4391.59988,-490.1652443,3901.434635,52.49964215,1/12/2019 22:30,Heavy
1/12/2019 22:45,4298.021667,1074.505417,0,17461.31,14993,17028,911.0999756,4101.080153,2254.276069,29.09393716,27.07113487,8.453609467,0.193611114,1/12/2019 22:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1846.804084,28.08253602,FALSE,97.33671941,21047.2828,0.025700529,120.2848711,4595.373507,-490.1652443,4105.208263,55.01314511,1/12/2019 22:45,Heavy
1/12/2019 23:00,4298.001222,1840,0,16497.41,1840,16429,911.0999756,4098.780374,2253.462403,29.05116931,27.09319329,8.453609467,0.200000003,1/12/2019 23:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1845.317971,28.0721813,FALSE,97.33671941,21047.18268,0.025700558,120.2838639,4595.335029,-490.1652443,4105.169785,55.04892446,1/12/2019 23:00,Heavy
1/12/2019 23:15,3885.209889,2811.302472,971.3024723,16497.41,1840,16429,911.0999756,3716.004473,2146.907928,28.96211616,27.07892132,8.453609467,0.200000003,1/12/2019 23:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1569.096545,28.02051874,FALSE,97.33671941,19025.75594,0.026334257,100.712133,3847.614949,-490.1652443,3357.449704,53.2652256,1/12/2019 23:15,Heavy
1/12/2019 23:30,3649.61809,3723.706995,912.4045225,16497.41,1840,16429,911.0999756,3545.125,2123.760859,28.89999962,27.05389342,8.453609467,0.194222225,1/12/2019 23:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1421.364141,27.97694652,FALSE,97.33671941,17872.06999,0.026738707,90.23333239,3447.281952,-490.1652443,2957.116708,51.93412092,1/12/2019 23:30,Heavy
1/12/2019 23:45,3622.820243,4629.412056,905.7050608,16497.41,1840,16429,911.2592708,3512.104435,2110.746233,28.89999962,27.02886552,8.453609467,0.200000003,1/12/2019 23:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1401.358202,27.96443257,FALSE,97.33671941,17740.84174,0.026786969,89.08915246,3403.569604,-490.2509439,2913.31866,51.89821762,1/12/2019 23:45,Heavy
1/13/2019 0:00,3593.098333,5654,0,16497.41,5654,16429,911.9506907,3475.302284,2092.881291,28.89999962,27.00387593,8.453609467,0.194222225,1/13/2019 0:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1382.420993,27.95193777,FALSE,97.33671941,17595.29444,0.026841072,87.87698117,3357.259708,-490.6229229,2866.636785,51.77550919,1/13/2019 0:00,Heavy
1/13/2019 0:15,3588.722222,6551.180556,897.1805555,16497.41,5654,16429,911.8747321,3471.209308,2089.591062,28.9025212,26.97892094,8.453609467,0.200000003,1/13/2019 0:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1381.618246,27.94072107,FALSE,97.33671941,17573.86475,0.026849089,87.68193815,3349.808268,-490.5820577,2859.22621,51.67859608,1/13/2019 0:15,Heavy
1/13/2019 0:30,3573.106667,7444.457222,893.2766668,16497.41,5654,16429,911.2951836,3456.915883,2081.548515,28.92374832,26.95389304,8.453609467,0.193777781,1/13/2019 0:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1375.367368,27.93882068,FALSE,97.33671941,17497.39585,0.026877808,86.95821022,3322.158904,-490.2702648,2831.888639,51.43285831,1/13/2019 0:30,Heavy
1/13/2019 0:45,3564.118333,8335.486806,891.0295833,16497.41,5654,16429,910.8557458,3451.889202,2076.864812,28.94877622,26.92886513,8.453609467,0.200000003,1/13/2019 0:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1375.02439,27.93882068,FALSE,97.33671941,17453.38025,0.026894416,86.53298044,3305.913389,-490.0338504,2815.879539,51.16892001,1/13/2019 0:45,Heavy
1/13/2019 1:00,3614.332778,9337,0,16497.41,9337,16429,910.8528543,3513.722475,2106.146485,28.97380413,26.90534113,8.453609467,0.200000003,1/13/2019 1:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1407.57599,27.93957263,FALSE,97.33671941,17699.27887,0.026802357,88.6835761,3388.07493,-490.0322948,2898.042635,51.43011449,1/13/2019 1:00,Heavy
1/13/2019 1:15,3890.839757,10309.70994,972.7099393,16497.41,9337,16429,911.0811222,3775.049192,2188.116833,28.99878185,26.89999962,8.453609467,0.200000003,1/13/2019 1:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1586.932359,27.94939074,FALSE,97.33671941,19053.32523,0.026325004,100.9666392,3857.338124,-490.1551013,3367.183023,52.87062366,1/13/2019 1:15,Heavy
1/13/2019 1:30,4008.591354,11311.85778,1002.147839,16497.41,9337,16429,911.1317447,3907.436111,2245.417467,29.0237487,26.89999962,8.453609467,0.200000003,1/13/2019 1:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1662.018644,27.96187416,FALSE,97.33671941,19629.95126,0.026135561,106.405062,4065.108093,-490.1823358,3574.925758,53.50900252,1/13/2019 1:30,Heavy
1/13/2019 1:45,4016.755,12316.04653,1004.18875,16497.41,9337,16429,911.1567817,3921.497057,2248.525528,29.0487766,26.89999962,8.453609467,0.193777781,1/13/2019 1:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1672.971529,27.97438811,FALSE,97.33671941,19669.92839,0.026122709,106.7892956,4079.787386,-490.1958055,3589.59158,53.39381956,1/13/2019 1:45,Heavy
1/13/2019 2:00,4060.587778,13396,0,16497.41,13396,16429,911.1818187,3939.205443,2231.730361,29.07380451,26.9014652,8.453609467,0.180888892,1/13/2019 2:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1707.475082,27.98763486,FALSE,97.33671941,19884.57618,0.026054306,108.8499121,4158.511357,-490.2092753,3668.302081,53.45325864,1/13/2019 2:00,Heavy
1/13/2019 2:15,4249.691667,14458.42292,1062.422917,16497.41,13396,16429,911.199369,4040.980123,2200.713393,29.09626066,26.92107868,8.453609467,0.188000003,1/13/2019 2:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1840.26673,28.00866967,FALSE,97.33671941,20810.61224,0.025770349,117.927277,4505.303783,-490.2187172,4015.085066,54.16618329,1/13/2019 2:15,Heavy
1/13/2019 2:30,4255.559871,15522.31288,1063.889968,16497.41,13396,16429,911.2000122,4039.194269,2192.419203,29.10000038,26.94610658,8.453609467,0.200000003,1/13/2019 2:00,FRB/0458/0,CRNDL-SYN,FRB1,FRB,1846.775066,28.02305348,TRUE,97.33671941,20839.34866,0.025761814,118.2141006,4516.261614,-490.2190632,4026.042551,54.16618329,1/13/2019 2:30,Heavy
1/13/2019 2:45,4262.193788,1065.548447,0,16497.41,13396,16429,911.2000122,4049.799025,2193.128266,29.10000038,26.97113448,8.453609467,0.200000003,1/13/2019 2:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1856.670759,28.03556743,FALSE,89.72808604,22641.69462,0.025256488,116.2569115,4441.488993,-490.2190632,3951.26993,53.01078408,1/13/2019 2:45,Heavy
1/13/2019 3:00,4266.786667,988,0,16876.01,988,16605,911.2000122,4055.426336,2191.079443,29.10000038,26.99465849,8.453609467,0.200000003,1/13/2019 3:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1864.346893,28.04732944,FALSE,89.72808604,22666.09298,0.025250026,116.4777909,4449.92749,-490.2190632,3959.708427,52.91706631,1/13/2019 3:00,Heavy
1/13/2019 3:15,4268.073333,2055.018333,1067.018333,16876.01,988,16605,911.2000122,4056.246997,2188.081396,29.10000038,27,8.453609467,0.188666669,1/13/2019 3:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1868.165601,28.05000019,FALSE,89.72808604,22672.92803,0.025248218,116.5397021,4452.292751,-490.2190632,3962.073688,52.84879212,1/13/2019 3:15,Heavy
1/13/2019 3:30,4251.548698,3117.905508,1062.887175,16876.01,988,16605,911.1933418,4032.078978,2173.247319,29.10324166,27,8.453609467,0.200000003,1/13/2019 3:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1858.831659,28.05162083,FALSE,89.72808604,22585.1456,0.025271502,115.7448361,4421.925622,-490.2154746,3931.710147,52.72205759,1/13/2019 3:30,Heavy
1/13/2019 3:45,4242.914861,4178.634223,1060.728715,16876.01,988,16605,911.1481626,4027.348144,2170.56616,29.12519514,27,8.453609467,0.200000003,1/13/2019 3:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1856.781984,28.06259757,FALSE,89.72808604,22539.28079,0.025283717,115.3252141,4405.894348,-490.1911685,3915.70318,52.58113553,1/13/2019 3:45,Heavy
1/13/2019 4:00,4239.822917,5297,0,16876.01,5297,16605,910.9939422,4025.07392,2171.443744,29.15022304,27,8.453609467,0.194222225,1/13/2019 4:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1853.630176,28.07511152,FALSE,89.72808604,22522.85571,0.025288099,115.1576591,4399.493064,-490.1081991,3909.384865,52.58511914,1/13/2019 4:00,Heavy
1/13/2019 4:15,4242.90298,6357.725745,1060.725745,16876.01,5297,16605,910.4692857,4034.422378,2176.660748,29.17525095,27,8.453609467,0.194000003,1/13/2019 4:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1857.76163,28.08762548,FALSE,89.72808604,22539.21767,0.025283734,115.2387191,4402.589886,-489.8259376,3912.763948,52.52047773,1/13/2019 4:15,Heavy
1/13/2019 4:30,4237.748687,7417.162917,1059.437172,16876.01,5297,16605,910.1073147,4029.913754,2178.76087,29.19700977,27,8.453609467,0.194222225,1/13/2019 4:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1851.152884,28.09850489,FALSE,89.72808604,22511.83696,0.025291042,114.946416,4391.422714,-489.6311998,3901.791514,52.55633528,1/13/2019 4:30,Heavy
1/13/2019 4:45,4238.386111,8476.759445,1059.596528,16876.01,5297,16605,909.9812615,4034.432904,2181.14557,29.20000076,27,8.453609467,0.194000003,1/13/2019 4:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1853.287334,28.10000038,FALSE,89.72808604,22515.22309,0.025290137,114.9609615,4391.97841,-489.5633841,3902.415026,52.50922002,1/13/2019 4:45,Heavy
1/13/2019 5:00,4235.730556,9491,0,16876.01,9491,16605,909.9562398,4034.265763,2183.850869,29.20000076,27,8.453609467,0.194222225,1/13/2019 5:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1850.414894,28.10000038,FALSE,89.72808604,22501.11621,0.025293907,114.830904,4387.009681,-489.5499226,3897.459759,52.5225401,1/13/2019 5:00,Heavy
1/13/2019 5:15,4233.292556,10549.32314,1058.323139,16876.01,9491,16605,909.9312181,4034.734758,2186.157051,29.20000076,27,8.453609467,0.194444447,1/13/2019 5:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1848.577707,28.10000038,FALSE,89.72808604,22488.16502,0.02529737,114.7113036,4382.440459,-489.5364611,3892.903998,52.51417173,1/13/2019 5:15,Heavy
1/13/2019 5:30,4231.748556,11607.26028,1057.937139,16876.01,9491,16605,909.9069994,4034.712881,2187.857727,29.20000076,27,8.453609467,0.200000003,1/13/2019 5:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1846.855154,28.10000038,FALSE,89.72808604,22479.96296,0.025299565,114.6345355,4379.507604,-489.5234316,3889.984172,52.52281058,1/13/2019 5:30,Heavy
1/13/2019 5:45,4230.173889,12664.80375,1057.543472,16876.01,9491,16605,909.9000244,4039.033889,2191.437264,29.20000076,27,8.453609467,0.182888892,1/13/2019 5:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1847.596625,28.10000038,FALSE,89.72808604,22471.59799,0.025301804,114.5584998,4376.602731,-489.5196791,3887.083052,52.46830077,1/13/2019 5:45,Heavy
1/13/2019 6:00,4229.885556,13742,0,16876.01,13742,16605,909.9000244,4041.001203,2194.581432,29.20000076,27.00146558,8.453609467,0.194222225,1/13/2019 6:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1846.419771,28.10073317,FALSE,89.72808604,22470.0663,0.025302214,114.5447404,4376.077065,-489.5196791,3886.557385,52.49215211,1/13/2019 6:00,Heavy
1/13/2019 6:15,4228.291146,14799.07279,1057.072787,16876.01,13742,16605,909.9000244,4044.597002,2199.229585,29.20000076,27.02107906,8.453609467,0.176444447,1/13/2019 6:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1845.367417,28.11053991,FALSE,89.72808604,22461.59645,0.025304483,114.4686674,4373.170765,-489.5196791,3883.651086,52.48369701,1/13/2019 6:15,Heavy
1/13/2019 6:30,4227.778299,15856.01736,1056.944575,16876.01,13742,16605,909.9000244,4048.972464,2203.269488,29.20321317,27.04610696,8.453609467,0.194222225,1/13/2019 6:00,WCS/4195/0,CRNDL-SYN,WCS1,WCS,1845.702976,28.12466007,TRUE,89.72808604,22458.8721,0.025305213,114.444203,4372.236126,-489.5196791,3882.716447,52.48369701,1/13/2019 6:30,Heavy
1/13/2019 6:45,4228.026111,1057.006528,0,16876.01,13742,16605,909.9000244,4050.902108,2206.409178,29.22519504,27.07113487,8.453609467,0.200000003,1/13/2019 6:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1844.49293,28.14816496,FALSE,97.33671941,20704.51666,0.025802001,116.7046329,4458.593781,-489.5196791,3969.074101,53.52838262,1/13/2019 6:45,Heavy
1/13/2019 7:00,4247.293704,975,0,16116.62,975,16000,909.9000244,4084.616673,2225.124853,29.25022247,27.09465887,8.453609467,0.200000003,1/13/2019 7:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1859.49182,28.17244067,FALSE,97.33671941,20798.86949,0.025773842,117.642199,4494.412636,-489.5196791,4004.892957,53.56950011,1/13/2019 7:00,Heavy
1/13/2019 7:15,4274.420185,2043.605046,1068.605046,16116.62,975,16000,909.9000244,4125.214989,2246.376877,29.27524989,27.10000038,8.453609467,0.182222225,1/13/2019 7:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1878.838112,28.18762514,FALSE,97.33671941,20931.70705,0.025734491,118.9677886,4545.055575,-489.5196791,4055.535896,53.67226033,1/13/2019 7:15,Heavy
1/13/2019 7:30,4280.888819,3113.827251,1070.222205,16116.62,975,16000,909.9021357,4131.783851,2249.735996,29.2937959,27.10000038,8.453609467,0.200000003,1/13/2019 7:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1882.047855,28.19689814,FALSE,97.33671941,20963.38375,0.025725157,119.2851357,4557.17953,-489.520815,4067.658715,53.73142177,1/13/2019 7:30,Heavy
1/13/2019 7:45,4272.831181,4182.035046,1068.207795,16116.62,975,16000,909.9510726,4119.07263,2242.485924,29.27480496,27.10000038,8.453609467,0.188444447,1/13/2019 7:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1876.586706,28.18740267,FALSE,97.33671941,20923.92574,0.025736786,118.8966281,4542.336955,-489.5471427,4052.789812,53.69642165,1/13/2019 7:45,Heavy
1/13/2019 8:00,4262.429152,5347,0,16116.62,5347,16000,910.1747049,4104.251237,2233.900861,29.24977753,27.10000038,8.453609467,0.194222225,1/13/2019 8:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1870.350376,28.17488896,FALSE,97.33671941,20872.98732,0.025751843,118.4167514,4524.003702,-489.6674553,4034.336247,53.63920453,1/13/2019 8:00,Heavy
1/13/2019 8:15,4256.98307,6411.245768,1064.245768,16116.62,5347,16000,910.7090503,4094.173767,2229.796235,29.22475011,27.10000038,8.453609467,0.160222225,1/13/2019 8:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1864.377532,28.16237525,FALSE,97.33671941,20846.31802,0.025759747,118.219957,4516.485353,-489.9549293,4026.530424,53.69766683,1/13/2019 8:15,Heavy
1/13/2019 8:30,4253.932778,7474.728962,1063.483195,16116.62,5347,16000,911.0099035,4087.962268,2227.750742,29.2062041,27.10000038,8.453609467,0.193777781,1/13/2019 8:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1860.211526,28.15310224,FALSE,97.33671941,20831.38083,0.025764179,118.1099175,4512.281393,-490.1167861,4022.164607,53.75098466,1/13/2019 8:30,Heavy
1/13/2019 8:45,4252.354123,8537.817493,1063.088531,16116.62,5347,16000,911.0999756,4086.460902,2226.283304,29.22519504,27.10000038,8.453609467,0.186833336,1/13/2019 8:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1860.177598,28.16259771,FALSE,97.33671941,20823.65021,0.025766475,118.0444578,4509.780567,-490.1652443,4019.615323,53.72249709,1/13/2019 8:45,Heavy
1/13/2019 9:00,4251.335877,9689,0,16116.62,9689,16000,911.0999756,4086.749882,2228.866898,29.25022247,27.10146597,8.453609467,0.190055558,1/13/2019 9:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1857.882984,28.17584422,FALSE,97.33671941,20818.66389,0.025767956,117.9947154,4507.880205,-490.1652443,4017.71496,53.75772044,1/13/2019 9:00,Heavy
1/13/2019 9:15,4253.161667,10752.29042,1063.290417,16116.62,9689,16000,911.0999756,4087.628566,2229.49744,29.27524989,27.12107944,8.453609467,0.200000003,1/13/2019 9:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1858.131126,28.19816467,FALSE,97.33671941,20827.60472,0.0257653,118.0839138,4511.287946,-490.1652443,4021.122702,53.79073796,1/13/2019 9:15,Heavy
1/13/2019 9:30,4252.61,11815.44292,1063.1525,16116.62,9689,16000,911.0999756,4087.958478,2230.379833,29.29700831,27.14610734,8.453609467,0.200000003,1/13/2019 9:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1857.578645,28.22155782,FALSE,97.33671941,20824.90323,0.025766103,118.0569591,4510.258169,-490.1652443,4020.092924,53.7926441,1/13/2019 9:30,Heavy
1/13/2019 9:45,4254.705556,12879.11931,1063.676389,16116.62,9689,16000,911.0999756,4089.179536,2230.28073,29.29999924,27.17113525,8.453609467,0.200000003,1/13/2019 9:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1858.898806,28.23556725,FALSE,97.33671941,20835.1651,0.025763056,118.1593631,4514.17042,-490.1652443,4024.005176,53.80476106,1/13/2019 9:45,Heavy
1/13/2019 10:00,4253.660556,14039,0,16116.62,14039,16000,911.0999756,4086.138889,2227.412983,29.29999924,27.19465925,8.453609467,0.200000003,1/13/2019 10:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1858.725906,28.24732925,FALSE,97.33671941,20830.04777,0.025764575,118.108292,4512.219294,-490.1652443,4022.054049,53.78665022,1/13/2019 10:00,Heavy
1/13/2019 10:15,4251.720556,15101.93014,1062.930139,16116.62,14039,16000,911.0999756,4082.542246,2226.244546,29.29999924,27.20000076,8.453609467,0.200000003,1/13/2019 10:00,FRB/0507/0,CRNDL-SYN,FRB1,FRB,1856.2977,28.25,TRUE,97.33671941,20820.54765,0.025767396,118.0135063,4508.598093,-490.1652443,4018.432849,53.78665022,1/13/2019 10:15,Heavy
1/13/2019 10:30,4255.995556,1063.998889,0,16116.62,14039,16000,911.1014417,4091.521383,2232.933143,29.30321171,27.20000076,8.453609467,0.200000003,1/13/2019 10:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1858.58824,28.25160624,FALSE,109.9065472,18457.87678,0.026529024,121.7463803,4651.20913,-490.166033,4161.043097,55.33359793,1/13/2019 10:30,Heavy
1/13/2019 10:45,4258.91,2128.726389,1064.7275,16116.62,14039,16000,911.1210623,4093.449148,2233.693919,29.32519399,27.20000076,8.453609467,0.200000003,1/13/2019 10:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1859.755229,28.26259738,FALSE,109.9065472,18470.51646,0.026524601,121.8954734,4656.905097,-490.1765888,4166.728508,55.36653695,1/13/2019 10:45,Heavy
1/13/2019 11:00,4255.913264,2218,0,17127.94,2218,16977,911.1460993,4086.523064,2229.1425,29.3502219,27.20000076,8.453609467,0.200000003,1/13/2019 11:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1857.380564,28.27511133,FALSE,109.9065472,18457.51988,0.026529149,121.7482129,4651.279145,-490.1900585,4161.089087,55.36311467,1/13/2019 11:00,Heavy
1/13/2019 11:15,4103.473403,3243.868351,1025.868351,17127.94,2218,16977,911.1711362,4020.955825,2271.676733,29.3752498,27.20000076,8.453609467,0.200000003,1/13/2019 11:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1749.279092,28.28762528,FALSE,109.9065472,17796.40167,0.026766477,114.1984267,4362.846466,-490.2035282,3872.642938,54.82983792,1/13/2019 11:15,Heavy
1/13/2019 11:30,4046.216667,4255.422518,1011.554167,17127.94,2218,16977,911.187866,4496.795556,2779.15,29.39379616,27.20000076,8.453609467,0.200000003,1/13/2019 11:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1717.645556,28.29689846,FALSE,109.9065472,17548.08427,0.026858752,111.4186115,4256.646168,-490.2125287,3766.43364,54.39596923,1/13/2019 11:30,Heavy
1/13/2019 11:45,4073.99125,5273.92033,1018.497813,17127.94,2218,16977,910.9791283,4648.81724,2908.857928,29.37480486,27.20000076,8.453609467,0.200000003,1/13/2019 11:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1739.959312,28.28740281,FALSE,109.9065472,17668.54018,0.026813769,112.7384833,4307.070661,-490.1002293,3816.970432,54.41517447,1/13/2019 11:45,Heavy
1/13/2019 12:00,4101.859861,6436,0,17127.94,6436,16977,909.2212896,4684.258315,2924.039709,29.34977696,27.20000076,8.453609467,0.200000003,1/13/2019 12:00,WDB/0109/0,CRNDL-SYN,WDB1,WDB,1760.218606,28.27488886,FALSE,109.9065472,17789.40388,0.026769053,113.87541,4350.505907,-489.1545247,3861.351382,54.41444117,1/13/2019 12:00,Heavy
